source,source_id,label,split
squad,56f7ccffaef2371900625c1d,0,train
askd:external_en,131957,1,train
askd:external_en,102864,1,train
squad,57283ceb4b864d19001647d4,0,train
squad,5726ad27f1498d1400e8e6df,0,train
squad,56cef300aab44d1400b88d01,0,train
squad,572ec42ecb0c0d14000f151e,0,train
askd:external_en,57359,1,train
askd:external_en,133856,1,train
askd:external_en,121971,1,train
squad,5730907d069b53140083218a,0,train
squad,57293d721d046914007791c3,0,train
askd:external_en,68038,1,train
askd:external_en,142985,1,train
squad,572682cd708984140094c881,0,train
squad,56f6e85b3d8e2e1400e372ad,0,train
squad,5726bb69dd62a815002e8e92,0,train
askd:external_en,93659,1,train
squad,5727636af1498d1400e8f743,0,train
askd:external_en,48722,1,train
squad,572821fc3acd2414000df550,0,train
askd:external_en,71566,1,train
squad,570d785cb3d812140066d9c2,0,train
squad,5726833add62a815002e87d2,0,train
askd:external_en,82513,1,train
squad,56f9e9128f12f3190062ffe0,0,train
askd:external_en,102896,1,train
squad,572fbd3fa23a5019007fc932,0,train
askd:external_en,138810,1,train
squad,572cad7e750c471900ed4cc7,0,train
squad,56d1060e17492d1400aab765,0,train
askd:external_en,103190,1,train
askd:external_en,16361,1,train
squad,572699fcdd62a815002e8abc,0,train
squad,57292a336aef051400154b16,0,train
askd:external_en,15095,1,train
squad,57295d68af94a219006aa323,0,train
squad,56cfe836234ae51400d9c067,0,train
squad,57289f843acd2414000dfb86,0,train
squad,56ddd2029a695914005b95f7,0,train
squad,57289c54ff5b5019007da33a,0,train
askd:external_en,47430,1,train
askd:external_en,104395,1,train
squad,5725f659ec44d21400f3d795,0,train
squad,5726cded5951b619008f7e83,0,train
askd:external_en,102573,1,train
squad,572eac16c246551400ce44b1,0,train
squad,56e461c28c00841900fbaf6b,0,train
squad,570b70e66b8089140040f963,0,train
askd:external_en,126981,1,train
askd:external_en,62080,1,train
squad,572804ce2ca10214002d9bb5,0,train
squad,57327e1757eb1f1400fd2d30,0,train
askd:external_en,35762,1,train
squad,571a441a10f8ca1400304f96,0,train
squad,56fad729f34c681400b0c154,0,train
squad,56bec5d53aeaaa14008c93db,0,train
squad,56df9c2a38dc4217001520dc,0,train
askd:external_en,16379,1,train
askd:external_en,133677,1,train
squad,56f72db03d8e2e1400e373dd,0,train
askd:external_en,86355,1,train
squad,5733e6a54776f41900661475,0,train
squad,572821f44b864d1900164527,0,train
squad,572b80e034ae481900deae4f,1,train
squad,573249b1b9d445190005e9c1,0,train
squad,571a78d310f8ca140030507e,1,train
askd:external_en,40348,1,unused
askd:external_en,125223,1,unused
squad,572b4ab5111d821400f38e24,0,unused
squad,571df5db55697319006390cd,0,unused
squad,5726e3bd5951b619008f819d,0,unused
squad,56d8a84abfea0914004b771b,0,unused
askd:external_en,42574,1,unused
squad,572a6ea1d562191400bc86d1,0,unused
squad,57266a17708984140094c532,0,unused
squad,56d385c459d6e4140014662a,0,unused
squad,56e0a24e7aa994140058e67e,0,unused
squad,57323fc60fdd8d15006c687e,0,unused
squad,56e0d358231d4119001ac3f6,0,unused
askd:external_en,109384,1,unused
askd:external_en,133402,1,unused
squad,57296766af94a219006aa3a3,0,unused
askd:external_en,118741,1,unused
squad,56e7b94300c9c71400d77561,0,unused
squad,56db1e20e7c41114004b4d88,0,unused
askd:external_en,30937,1,unused
askd:external_en,11009,1,unused
squad,57317254497a881900248ef1,0,unused
squad,56d2485bb329da140004ece0,0,unused
askd:external_en,7915,1,unused
askd:external_en,128654,1,unused
squad,56f75a5faef2371900625b45,0,unused
squad,5728cf512ca10214002da861,1,unused
askd:external_en,122846,1,unused
askd:external_en,57065,1,unused
squad,56bf99aca10cfb14005511a9,0,unused
squad,5728d47d2ca10214002da8db,0,unused
askd:external_en,68502,1,unused
squad,5727b6064b864d1900163b0a,0,unused
askd:external_en,99657,1,unused
askd:external_en,123262,1,unused
askd:external_en,57280,1,unused
askd:external_en,103639,1,unused
squad,56e0c956231d4119001ac393,0,unused
squad,572f4dbdb2c2fd1400567ffb,0,unused
squad,573256c6e17f3d14004228b6,0,unused
askd:external_en,44950,1,unused
squad,5725bcb089a1e219009abdaf,0,unused
squad,5726134f89a1e219009ac200,0,unused
squad,572664dd708984140094c4a3,0,unused
squad,572696cf708984140094cb10,0,unused
askd:external_en,64932,1,unused
squad,5727a4112ca10214002d929d,0,unused
squad,57278046f1498d1400e8fa0d,0,unused
askd:external_en,11952,1,unused
squad,5731070b05b4da19006bcce7,0,unused
squad,572f3099a23a5019007fc4c6,0,unused
squad,57278f7edd62a815002ea063,0,unused
squad,572ead00c246551400ce44c9,0,unused
squad,570de8a70b85d914000d7bb3,0,unused
askd:external_en,58666,1,unused
askd:external_en,11783,1,test
askd:external_en,109446,1,unused
askd:external_en,117498,1,unused
squad,570e74830b85d914000d7f22,0,unused
askd:external_en,37621,1,unused
askd:external_en,110740,1,unused
squad,57278f89708984140094e0e0,0,unused
squad,572ff872b2c2fd140056868d,0,unused
squad,57310d33e6313a140071cbb2,0,unused
squad,56df94574a1a83140091eb77,0,unused
squad,570c9204fed7b91900d459f2,0,unused
squad,5731b629b9d445190005e496,0,unused
squad,5731d0e50fdd8d15006c6577,0,unused
askd:external_en,13602,1,unused
askd:external_en,129075,1,unused
askd:external_en,83266,1,unused
squad,5727c1ae2ca10214002d9580,0,unused
askd:external_en,48386,1,unused
squad,56f8a6f19e9bad19000a0265,0,unused
askd:external_en,27453,1,unused
askd:external_en,61072,1,unused
squad,56cdd10962d2951400fa68a1,0,unused
squad,572e8519c246551400ce42b4,0,unused
squad,56f986479e9bad19000a0a27,1,unused
squad,5727f9a33acd2414000df131,0,unused
askd:external_en,66202,1,unused
askd:external_en,58479,1,unused
askd:external_en,90065,1,unused
askd:external_en,55712,1,unused
squad,57307685396df9190009612d,0,unused
squad,56f83b11a6d7ea1400e174e1,0,unused
askd:external_en,115908,1,unused
askd:external_en,75177,1,unused
squad,572806d64b864d1900164277,0,unused
askd:external_en,34850,1,unused
squad,5727b9d23acd2414000deaab,0,unused
squad,570a83576d058f1900182f02,0,unused
askd:external_en,86373,1,unused
squad,572773b65951b619008f8a35,0,unused
askd:external_en,13858,1,unused
squad,56f990ab9b226e1400dd1599,0,unused
squad,572a17786aef051400155261,0,unused
squad,56dfdaca7aa994140058e1b7,0,unused
squad,57283e51ff5b5019007d9fd8,0,unused
askd:external_en,8527,1,unused
askd:external_en,52980,1,unused
askd:external_en,110349,1,unused
askd:external_en,100674,1,unused
squad,5730ae52069b53140083223d,0,unused
squad,5726dffd708984140094d45d,0,unused
squad,5729052baf94a219006a9f62,0,unused
squad,5731385505b4da19006bcee3,0,unused
askd:external_en,69701,1,unused
askd:external_en,128757,1,unused
squad,5726d25e5951b619008f7f11,0,unused
squad,57306625396df919000960e8,0,unused
askd:external_en,101244,1,unused
squad,57313b9a497a881900248ca5,0,unused
askd:external_en,66390,1,unused
askd:external_en,138027,1,unused
squad,570cdf17fed7b91900d45a42,0,unused
askd:external_en,106788,1,unused
askd:external_en,102048,1,unused
squad,5729a33c6aef051400155065,0,unused
squad,57324c04e17f3d1400422806,0,unused
askd:external_en,95479,1,unused
squad,5706bbe32eaba6190074acca,0,unused
askd:external_en,53421,1,unused
squad,5731bd48e17f3d1400422365,0,unused
askd:external_en,84281,1,unused
squad,570fd7d85ab6b81900391070,0,unused
askd:external_en,13651,1,unused
askd:external_en,85372,1,unused
squad,57095096efce8f15003a7dec,0,unused
squad,56dee6fcc65bf219000b3e09,0,unused
squad,572abb93be1ee31400cb81e4,0,unused
squad,57268d1d5951b619008f7664,0,unused
squad,57266c3edd62a815002e8466,0,unused
askd:external_en,116245,1,unused
squad,57304155a23a5019007fd015,0,unused
askd:external_en,69831,1,unused
askd:external_en,37444,1,unused
squad,572fe9d104bcaa1900d76e9f,0,unused
squad,5727cbac4b864d1900163d3d,0,unused
askd:external_en,105268,1,unused
squad,5731449ea5e9cc1400cdbdef,0,unused
squad,5726d77fdd62a815002e9219,0,unused
askd:external_en,105868,1,unused
squad,56de7066cffd8e1900b4b8cf,0,unused
askd:external_en,76336,1,unused
squad,57318a6305b4da19006bd265,0,unused
askd:external_en,125257,1,unused
squad,5727ee24ff5b5019007d98c9,0,unused
squad,56f8fba19b226e1400dd1230,0,unused
squad,5726c81ef1498d1400e8eb17,0,unused
askd:external_en,56688,1,unused
squad,57319909b9d445190005e3f7,0,unused
askd:external_en,78706,1,unused
squad,5731123fe6313a140071cbec,0,unused
squad,5735bf8cdc94161900571f95,0,unused
askd:external_en,89148,1,unused
squad,572802612ca10214002d9b5e,0,unused
squad,573239e0e17f3d1400422749,0,unused
askd:external_en,85626,1,unused
squad,57280f6cff5b5019007d9c20,0,unused
squad,570da031df2f5219002ed073,0,unused
squad,5726b4e0f1498d1400e8e836,0,unused
askd:external_en,83353,1,unused
askd:external_en,18691,1,unused
squad,572ead7cc246551400ce44d8,0,unused
squad,571aa3cb4faf5e1900b8ab90,1,unused
squad,570defaa0b85d914000d7c12,0,unused
squad,572f71d1b2c2fd140056812e,1,unused
squad,56dd26ee9a695914005b9528,0,unused
squad,570d995c16d0071400510bbb,0,unused
squad,572a1a9aaf94a219006aa7e9,0,unused
askd:external_en,132299,1,unused
askd:external_en,123968,1,unused
squad,5726783a5951b619008f73a3,0,unused
squad,56fb88a0b28b3419009f1e06,0,unused
squad,57325248e99e3014001e66b5,0,unused
askd:external_en,104888,1,unused
squad,57294dae6aef051400154c7e,0,unused
squad,572ebb0fc246551400ce45ae,0,unused
squad,56e833ff00c9c71400d77627,0,unused
askd:external_en,19011,1,unused
squad,5726c95cf1498d1400e8eb32,0,unused
squad,56ce0f42aab44d1400b8841f,0,unused
askd:external_en,7298,1,unused
squad,570ab07c4103511400d5993c,0,unused
askd:external_en,126754,1,unused
askd:external_en,128278,1,unused
askd:external_en,55595,1,unused
squad,5725f47f38643c19005acf01,0,unused
squad,572833d64b864d190016470e,0,unused
squad,5725f28989a1e219009ac0e1,0,unused
squad,56eaa0445a205f1900d6d3a1,0,unused
squad,56fa317bf34c681400b0c002,0,unused
squad,56e7ab2337bdd419002c42fd,0,unused
squad,57318320497a881900248fa1,0,unused
squad,5727521edd62a815002e9b05,0,unused
askd:external_en,102499,1,unused
squad,57302508b2c2fd1400568953,0,unused
squad,571b66819499d21900609c97,0,unused
askd:external_en,83046,1,unused
squad,572f0580dfa6aa1500f8d576,0,unused
askd:external_en,67647,1,unused
squad,56e8379037bdd419002c44aa,0,unused
squad,572fab9fb2c2fd14005682fc,0,unused
askd:external_en,87663,1,unused
askd:external_en,58857,1,unused
squad,56f852d0a6d7ea1400e17569,0,unused
askd:external_en,43835,1,unused
squad,572a427e3f37b3190047883d,0,unused
squad,57061add52bb8914006898b1,0,unused
askd:external_en,80167,1,unused
squad,56f7f110aef2371900625c94,0,unused
askd:external_en,53280,1,unused
squad,5727e60bff5b5019007d97e6,0,test
squad,56fa56e5f34c681400b0c08f,0,test
squad,57271f0a708984140094da0f,0,test
askd:external_en,46852,1,test
squad,571ac6bc9499d21900609b0f,0,test
squad,57318d40a5e9cc1400cdc04f,0,test
askd:external_en,79576,1,test
askd:external_en,12186,1,test
squad,56ce3ed1aab44d1400b885fe,0,test
squad,570f90975ab6b81900390f17,0,test
squad,571d10085efbb31900334e9a,1,test
squad,57260d4aec44d21400f3d84f,0,test
askd:external_en,108980,1,test
askd:external_en,18884,1,test
askd:external_en,71114,1,test
askd:external_en,69245,1,test
squad,570def080b85d914000d7bfe,1,test
askd:external_en,124759,1,test
askd:external_en,54800,1,test
squad,56dfd598231d4119001abe10,0,test
squad,57292e273f37b319004780b6,0,test
squad,5728a249ff5b5019007da36a,0,test
askd:external_en,40189,1,test
squad,572804e7ff5b5019007d9b0a,0,test
squad,57260c2e38643c19005acf82,0,test
squad,57268dd3708984140094c9ef,0,test
squad,572f766d04bcaa1900d769ac,0,test
squad,56d9e23ddc89441400fdb892,1,test
squad,5709614c200fba1400367f0c,0,test
squad,572f97ee947a6a140053caae,0,test
squad,572e8c2fcb0c0d14000f1282,0,test
squad,56de7cb6cffd8e1900b4b97c,0,test
squad,5727c0d43acd2414000debab,0,test
askd:external_en,140715,1,test
squad,57287f113acd2414000dfa49,0,test
askd:external_en,18173,1,test
squad,5709b308ed30961900e84431,0,test
askd:external_en,123146,1,test
askd:external_en,7065,1,test
squad,572a28b06aef051400155321,0,test
squad,56d1e851e7d4791d00902443,0,test
squad,5728cab72ca10214002da7f1,0,test
squad,572970803f37b319004783c8,0,test
squad,572960a8af94a219006aa356,0,test
askd:external_en,109733,1,test
askd:external_en,42970,1,test
squad,56fa81d38f12f31900630166,0,test
squad,5731e0acb9d445190005e5f8,0,test
askd:external_en,78678,1,test
squad,5731beafe17f3d1400422375,0,test
squad,56d28a5d59d6e41400146055,0,test
squad,572fdbc3947a6a140053cd62,0,test
squad,56f8a9139b226e1400dd0d80,0,test
askd:external_en,62620,1,test
squad,570c25c4ec8fbc190045bca2,0,test
askd:external_en,22382,1,test
askd:external_en,23066,1,test
squad,56e7b0b737bdd419002c4369,0,test
squad,570a5da64103511400d5967f,0,test
squad,56f970b39e9bad19000a091b,0,test
squad,56de4a81cffd8e1900b4b7b5,0,test
squad,56e79c0637bdd419002c421a,0,test
squad,572b7822f75d5e190021fdef,0,test
askd:external_en,54936,1,test
squad,57321b19b9d445190005e7fe,0,test
squad,572790c7f1498d1400e8fc3a,0,test
squad,56f8e7d39e9bad19000a06ea,0,test
askd:external_en,14781,1,test
squad,5728f8422ca10214002dab4a,0,test
askd:external_en,110376,1,test
askd:external_en,10640,1,test
squad,5727e3874b864d1900163f4c,0,test
squad,572eb68dcb0c0d14000f14a6,0,test
squad,5726d60bf1498d1400e8eca2,1,test
squad,56d1218c17492d1400aaba1d,0,test
squad,57314d1205b4da19006bd005,0,test
squad,572635e3271a42140099d789,0,test
squad,57096f48ed30961900e84116,0,test
squad,573402d3d058e614000b67a3,0,test
askd:external_en,27903,1,test
squad,5729c64daf94a219006aa60b,0,test
askd:external_en,105028,1,test
squad,56df8ed54a1a83140091eb3c,0,test
squad,57340f5bd058e614000b68cf,0,test
squad,57262eb438643c19005ad2b3,0,test
squad,57264e6f708984140094c1ee,0,test
squad,572815b63acd2414000df425,0,test
squad,572f6eacb2c2fd140056810d,0,test
askd:external_en,40930,1,test
squad,5726097838643c19005acf6a,0,test
squad,571af72f9499d21900609bbd,0,test
squad,56f8c6939e9bad19000a0490,1,test
askd:external_en,132702,1,test
squad,572970003f37b319004783b7,0,test
squad,572f820a04bcaa1900d76a37,0,test
squad,572932f2af94a219006aa17e,0,test
squad,56fa7cba8f12f3190063015b,0,test
askd:external_en,113113,1,test
askd:external_en,112070,1,test
squad,57316811e6313a140071cefe,0,test
squad,572640f689a1e219009ac602,0,test
squad,5733b06ad058e614000b605b,0,test
squad,56de1024cffd8e1900b4b5a7,0,test
squad,56d5cba21c85041400946ddf,0,test
squad,57303379b2c2fd1400568a5c,0,test
squad,5726dc6d708984140094d3ee,0,test
squad,572f0ab9cb0c0d14000f173f,0,test
squad,5726e664dd62a815002e945c,0,test
squad,572988531d04691400779513,0,test
askd:external_en,82860,1,test
squad,5733b49a4776f419006610c0,0,test
squad,570c244fec8fbc190045bc8b,0,test
squad,56d139fee7d4791d00902043,0,test
squad,5727b460ff5b5019007d9307,0,test
askd:external_en,61321,1,test
squad,56f71177711bf01900a4490c,0,test
askd:external_en,131458,1,test
askd:external_en,115460,1,test
squad,56cf3934aab44d1400b88ea9,0,test
askd:external_en,12223,1,test
squad,5730991d2461fd1900a9ceee,0,test
askd:external_en,16497,1,test
squad,56f9f869f34c681400b0bf18,0,test
squad,5726225d271a42140099d4c4,0,test
askd:external_en,87719,1,test
askd:external_en,113254,1,test
squad,57291636af94a219006aa068,0,test
squad,572ec4a3dfa6aa1500f8d36d,0,test
squad,572ecd51c246551400ce46b1,0,test
squad,572791ab5951b619008f8dcd,0,test
squad,570e48100b85d914000d7de5,0,test
squad,572f0b6cdfa6aa1500f8d580,0,test
askd:external_en,60590,1,test
askd:external_en,72213,1,test
askd:external_en,46247,1,test
squad,56e7862c37bdd419002c40a2,0,test
squad,57305d5e396df919000960b7,0,test
squad,56d368b859d6e41400146311,0,test
squad,56cfb6b8234ae51400d9bec9,0,test
squad,57311acfa5e9cc1400cdbc15,0,test
askd:external_en,48657,1,test
squad,5728a4d44b864d1900164b50,0,test
squad,57292e181d0469140077912b,0,test
squad,572743e2f1498d1400e8f56a,0,test
squad,5727c0a73acd2414000deb97,0,test
squad,5727728edd62a815002e9d0f,0,test
squad,56e0f3a5231d4119001ac4d2,0,test
squad,57309dbb8ab72b1400f9c5f1,0,test
askd:external_en,91893,1,test
squad,56cd5d3a62d2951400fa653e,0,test
askd:external_en,23435,1,test
squad,57108592b654c5140001f951,0,test
askd:external_en,76803,1,test
askd:external_en,156349,1,test
squad,56cf78de4df3c31400b0d7ff,0,test
squad,56ce81bdaab44d1400b88818,0,test
askd:external_en,20582,1,test
squad,56e7aa8000c9c71400d774b9,0,test
askd:external_en,88073,1,test
squad,570df4f00dc6ce1900204d67,0,test
squad,56e476b139bdeb1400347946,0,test
askd:external_en,123611,1,test
askd:external_en,141766,1,test
askd:external_en,62356,1,test
askd:external_en,108541,1,test
squad,570ba1b2ec8fbc190045ba90,0,test
squad,570d6dfbb3d812140066d90e,0,test
squad,572a5b9e7a1753140016aed0,0,test
squad,57325d03b9d445190005eaae,0,test
squad,5727bf494b864d1900163c60,0,test
askd:external_en,113915,1,test
askd:external_en,62335,1,test
askd:external_en,83466,1,test
askd:external_en,73085,1,test
askd:external_en,104500,1,test
squad,572705155951b619008f84b9,0,test
squad,56dfa9c67aa994140058dfb5,0,test
squad,56dc54a514d3a41400c267c7,0,test
askd:external_en,71187,1,test
askd:external_en,66747,1,test
squad,5730d135b54a4f140068cc8e,0,test
askd:external_en,120373,1,test
squad,56d13669e7d4791d00902020,0,test
squad,570cd23eb3d812140066d28b,0,test
squad,56fa051df34c681400b0bf54,0,test
askd:external_en,95403,1,test
squad,5727a9b94b864d19001639dc,0,test
squad,5727b0de2ca10214002d93f7,0,test
squad,573217840fdd8d15006c6785,0,test
askd:external_en,109927,1,test
squad,56f94b2d9b226e1400dd12fa,0,test
squad,56df80fe56340a1900b29c77,0,test
squad,5724d7b50a492a1900435641,0,test
askd:external_en,114566,1,test
squad,572a8598111d821400f38ba4,0,test
squad,56e82c7a00c9c71400d775e8,0,test
squad,572692aef1498d1400e8e42d,0,test
squad,572961001d04691400779353,0,test
squad,57278f075951b619008f8d7b,0,test
squad,572fefaeb2c2fd140056860d,0,test
squad,56f7194f3d8e2e1400e3734c,0,test
squad,5729a26f3f37b3190047852d,0,test
askd:external_en,14604,1,test
squad,56f9fcfbf34c681400b0bf37,0,test
squad,571a7d3f4faf5e1900b8a9e1,1,test
squad,5725e980ec44d21400f3d746,0,test
askd:external_en,44478,1,test
squad,573005e3a23a5019007fcc60,0,test
squad,5726bb11708984140094cf7c,0,test
askd:external_en,121953,1,test
squad,56dfbab97aa994140058e0ab,0,test
askd:external_en,123894,1,test
askd:external_en,81668,1,test
askd:external_en,89298,1,test
squad,57268d79dd62a815002e8959,0,test
askd:external_en,13984,1,test
askd:external_en,72492,1,test
askd:external_en,19007,1,test
askd:external_en,92398,1,test
askd:external_en,82938,1,test
askd:external_en,58129,1,test
askd:external_en,88583,1,test
askd:external_en,86262,1,test
askd:external_en,58113,1,test
askd:external_en,45559,1,test
squad,5729058baf94a219006a9f6c,0,test
squad,57264a12dd62a815002e8086,0,test
squad,572973b56aef051400154f03,0,test
squad,56ea98980030b61400a34fc8,0,test
squad,572ff927947a6a140053cec2,0,test
squad,5726c81ef1498d1400e8eb16,0,test
askd:external_en,59343,1,test
askd:external_en,154955,1,test
askd:external_en,54437,1,test
squad,56df7c9a56340a1900b29c22,0,test
squad,572a213aaf94a219006aa81c,0,test
squad,5731735ba5e9cc1400cdbf7b,0,test
askd:external_en,80593,1,test
askd:external_en,93032,1,test
askd:external_en,68666,1,test
askd:external_en,57372,1,test
askd:external_en,76906,1,test
squad,5727876f5951b619008f8c7c,0,test
squad,5732baf1328d981900602039,0,test
squad,572ea61f03f98919007568a4,0,test
squad,57265f5df1498d1400e8dd95,0,test
askd:external_en,120799,1,test
squad,572ee270c246551400ce4778,0,test
askd:external_en,85881,1,test
squad,57294dae6aef051400154c82,0,test
squad,57295eafaf94a219006aa332,0,test
askd:external_en,90750,1,test
askd:external_en,96259,1,test
squad,5729e4e83f37b319004785a4,0,test
squad,5726113689a1e219009ac1cc,0,test
squad,573296880342181400a2027d,1,test
squad,572f394ba23a5019007fc4f0,0,test
squad,5731ba99e99e3014001e620e,0,test
squad,573257fb0fdd8d15006c69f7,0,test
askd:external_en,37565,1,test
squad,57315370497a881900248ddd,0,test
askd:external_en,37177,1,test
askd:external_en,131807,1,test
squad,5726b3445951b619008f7afe,0,test
askd:external_en,101656,1,test
squad,5725ee8a38643c19005acebb,0,test
squad,5728f7df4b864d1900165139,0,test
askd:external_en,107026,1,test
askd:external_en,67721,1,test
askd:external_en,122504,1,test
squad,57280d1c4b864d190016431b,0,test
askd:external_en,130857,1,test
squad,5727e6ab4b864d1900163f91,0,test
squad,5725e54e271a42140099d2ee,0,test
squad,57302f4004bcaa1900d77309,0,test
askd:external_en,136192,1,test
squad,572724fef1498d1400e8f3fd,0,test
squad,57325c2fe99e3014001e6714,0,test
askd:external_en,120244,1,test
askd:external_en,11520,1,test
squad,5727db08ff5b5019007d96f3,0,test
askd:external_en,36618,1,test
askd:external_en,41281,1,test
askd:external_en,83272,1,test
squad,56f8cb819e9bad19000a0508,0,test
squad,570aada54103511400d59914,0,test
squad,571a7d3f4faf5e1900b8a9e4,1,test
squad,56f6ff4c3d8e2e1400e37325,0,test
squad,57311bd5e6313a140071cc3e,0,test
squad,570e37d60b85d914000d7d8f,0,test
squad,57281e0fff5b5019007d9d7c,0,test
askd:external_en,115037,1,test
squad,57268380dd62a815002e87dc,0,test
squad,572ead8003f9891900756923,0,test
squad,56df6a148bc80c19004e4bed,0,test
squad,572624ed38643c19005ad0b8,0,test
squad,570700329e06ca38007e929a,0,test
askd:external_en,130600,1,test
squad,56d0fdf617492d1400aab6ff,0,test
squad,57265386708984140094c282,0,test
squad,572634a1271a42140099d75d,0,test
squad,56db2ce6e7c41114004b4ec0,0,test
squad,573357944776f4190066085c,0,test
squad,56d24773b329da140004ecd4,0,test
squad,572f59f204bcaa1900d76894,0,test
squad,57312c6005b4da19006bce38,0,test
askd:external_en,107929,1,test
squad,572665d8708984140094c4bd,0,test
askd:external_en,139839,1,test
squad,56cfb8ea234ae51400d9bef8,0,test
squad,572923981d046914007790b0,0,test
squad,572edd9ecb0c0d14000f1636,0,test
squad,5730507b8ab72b1400f9c441,0,test
squad,57267902dd62a815002e8648,0,test
squad,57296497af94a219006aa375,0,test
squad,572802332ca10214002d9b54,0,test
askd:external_en,47654,1,test
askd:external_en,104578,1,test
squad,56e78af900c9c71400d7727c,0,test
askd:external_en,61046,1,test
squad,5731142905b4da19006bcd64,0,test
squad,572a806734ae481900deab57,0,test
askd:train_en,4gfmrx,1,test
askd:external_en,118108,1,test
squad,572f1cbca23a5019007fc49c,0,test
squad,56e1657ee3433e1400422e7e,0,test
squad,570ddd9c0dc6ce1900204cd9,1,test
squad,57313738497a881900248c69,0,test
askd:external_en,71364,1,test
askd:external_en,110954,1,test
squad,572b97b734ae481900deaeb8,0,test
squad,5722caddf6b826140030fc34,0,test
squad,56e7b28900c9c71400d7750d,0,test
squad,572ed956c246551400ce471f,0,test
squad,5726d31af1498d1400e8ec68,0,test
squad,57269de45951b619008f77e5,0,test
askd:external_en,94137,1,test
squad,56d97631dc89441400fdb4b6,0,test
squad,5727b304ff5b5019007d92e8,0,test
squad,5730338eb2c2fd1400568a62,0,test
askd:external_en,102388,1,test
squad,57279ae4dd62a815002ea1cc,0,test
squad,57341c75d058e614000b695d,1,test
askd:external_en,61303,1,test
squad,56f6f8cd711bf01900a448a2,0,test
askd:external_en,138111,1,test
askd:external_en,96762,1,test
squad,56d5db271c85041400946e42,0,test
squad,56e18a90e3433e1400422faa,0,test
askd:external_en,130982,1,test
squad,56d0fb7817492d1400aab6dd,0,test
squad,5728362a3acd2414000df712,0,test
squad,5731b8a4e17f3d140042231d,0,test
askd:external_en,117807,1,test
squad,56e042487aa994140058e408,0,test
askd:external_en,70423,1,test
squad,57295a501d046914007792f8,0,test
askd:external_en,110388,1,test
askd:external_en,99370,1,test
squad,5727bb19ff5b5019007d9397,0,test
askd:external_en,66954,1,test
squad,57314cbca5e9cc1400cdbe2f,0,test
squad,572818a43acd2414000df466,0,test
askd:external_en,103995,1,test
askd:external_en,31664,1,test
squad,572a5c54fed8de19000d5ba5,0,test
squad,57346156acc1501500babe5c,0,test
askd:external_en,34199,1,test
askd:external_en,111869,1,test
askd:external_en,86772,1,test
askd:external_en,107296,1,test
squad,57277c05dd62a815002e9e44,0,test
askd:external_en,24176,1,test
askd:external_en,117997,1,test
squad,570a775d4103511400d59744,1,test
squad,5725c08389a1e219009abdde,0,test
askd:external_en,53579,1,test
squad,5728040b4b864d1900164234,0,test
askd:external_en,117709,1,test
squad,57320cb40fdd8d15006c671c,0,test
squad,57295a501d046914007792f9,0,test
squad,56ddf05366d3e219004dae2f,0,test
squad,5726ef98708984140094d66e,0,test
askd:external_en,68691,1,test
squad,572edbf7c246551400ce4744,0,test
askd:external_en,24353,1,test
squad,573610e56c16ec1900b9295a,0,test
squad,57296639af94a219006aa389,0,test
squad,56cfdd64234ae51400d9bf9a,0,test
squad,572aa931f75d5e190021fc0f,0,test
askd:external_en,60428,1,test
squad,5735ffb96c16ec1900b928e1,0,test
squad,57276d73f1498d1400e8f7e3,0,test
askd:external_en,20927,1,test
squad,5727d8bc4b864d1900163e65,0,test
squad,57341dde4776f419006618be,0,test
askd:external_en,126761,1,test
squad,572616c289a1e219009ac235,0,test
squad,572fd85704bcaa1900d76dbc,0,test
askd:external_en,49602,1,test
squad,572ab4c1f75d5e190021fc5d,0,test
squad,56dfc0ae231d4119001abd96,0,test
askd:external_en,62530,1,test
askd:external_en,42159,1,test
askd:external_en,36716,1,test
askd:external_en,25923,1,test
squad,5726b8ab708984140094cf0b,0,test
squad,57268e815951b619008f7681,0,test
squad,57318bfd497a881900249009,0,test
askd:external_en,128967,1,test
squad,57271de4dd62a815002e9933,1,test
askd:external_en,53842,1,test
squad,57305ba3396df919000960b0,0,test
squad,56f732a2711bf01900a44a5a,0,test
askd:external_en,106667,1,test
squad,56f715cc711bf01900a4492b,0,test
askd:external_en,55670,1,test
squad,57278f77f1498d1400e8fc1e,0,test
squad,5732442ab9d445190005e956,0,test
askd:external_en,24892,1,test
squad,573125a9e6313a140071cc86,0,test
askd:external_en,32172,1,test
squad,5726593a5951b619008f7038,0,test
squad,56d65a4b1c850414009470af,0,test
squad,56cee90caab44d1400b88c88,0,test
squad,5706917375f01819005e7c11,0,test
askd:external_en,98230,1,test
askd:external_en,105047,1,test
squad,572813c5ff5b5019007d9c9f,0,test
askd:external_en,118558,1,test
squad,5726255e271a42140099d585,0,test
askd:external_en,56383,1,test
squad,57268f1b708984140094ca1d,0,test
squad,572f427604bcaa1900d767f3,0,test
askd:external_en,17488,1,test
askd:external_en,134804,1,test
askd:external_en,143131,1,test
askd:external_en,133444,1,test
askd:external_en,29762,1,test
askd:external_en,38312,1,test
askd:external_en,17323,1,test
squad,57312489497a881900248baf,0,test
squad,5726e581f1498d1400e8ef29,0,test
squad,5728a145ff5b5019007da359,0,test
squad,572ed2ee03f9891900756a61,0,test
squad,56fada5c8f12f31900630205,0,test
askd:external_en,31934,1,test
askd:external_en,55672,1,test
squad,56f6f44f711bf01900a4488f,0,test
